etiquetas,Area,Eccentricity,Solidity,Extent,Perimeter,MajorAxisLength,MinorAxisLength,Circularity,Elongation,roundnessCH,convexity,circleVariance,ellipVariance,Mean_Green,Mean_Red,Mean_Blue,Std_Green,Std_Red,Std_Blue,Skewness_G,Skewness_R,Skewness_B,Kurtosis_G,Kurtosis_R,Kurtosis_B,Entropy_G,Entropy_R,Entropy_B
Esferocito,36004,0.620726637,0.993954118,0.751523754,680.432,242.0188306,189.749314,0.977217324,0.215972933,0.975129609,1.001069909,0.088204816,0.03760234,37970.15887,44722.20509,41021.3674,2944.367399,2723.485411,3430.633767,0.98310153,0.557010729,0.924005803,3.826069193,3.394270164,3.319668062,5.407375965,5.408950813,5.600834085
Esferocito,35259,0.349353969,0.991870147,0.770334928,669.342,219.1450977,205.3369456,0.988971328,0.063009176,0.989509367,0.999728091,0.033711247,0.044426556,38386.43183,44723.6752,43094.01764,2522.889061,2179.037788,2830.898295,1.257609682,0.436306198,0.888896099,4.90772851,3.570769982,3.45812834,5.140514147,5.105752343,5.358017708
Esferocito,32995,0.376057497,0.994454324,0.770911215,647.126,213.4907241,197.8197214,0.990102822,0.07340367,0.987878896,1.001124974,0.045789435,0.06141151,38195.05598,44850.53032,41573.9723,2984.025001,2783.540101,3339.020368,1.189148867,0.737364116,1.038833836,4.059207517,3.913092809,3.462635895,5.325252123,5.410319515,5.497161143
Esferocito,28435,0.371996087,0.985957004,0.762128116,607.714,197.8892304,183.6875708,0.967530387,0.071765702,0.979816038,0.993710857,0.041901319,0.110670477,37002.87449,46120.79311,41639.84836,3448.954752,2763.373885,3333.728566,0.858615363,0.514988709,0.54922356,3.151689047,2.873004196,2.617259569,5.617494793,5.404729314,5.647335666
Esferocito,36039,0.266212207,0.989783307,0.805881038,677.238,218.3867523,210.5061456,0.987415542,0.036085553,0.989032995,0.999181971,0.02556772,0.043257379,35797.11979,38694.36422,40067.16946,4043.006145,4219.108049,4155.206684,0.462304715,-0.016031858,0.510592498,2.428375703,2.89895056,2.35246267,5.911266781,6.051211729,5.925002631
Esferocito,56347,0.414265278,0.995653173,0.775808894,840.85,280.8063067,255.5775966,1.001483055,0.089843816,0.999751155,1.000865791,0.033316582,0.061124694,39225.05276,45211.33406,43475.55625,2155.096947,2045.019137,2215.528242,1.282665062,0.508097343,0.871229557,4.945949327,3.618685325,3.717122311,4.903091731,5.00758789,5.032648529
Esferocito,30338,0.343532159,0.994329914,0.790463783,616.114,202.8759537,190.5291085,1.004325885,0.060859086,1.001956663,1.0011816,0.026651871,0.05049892,39614.17786,45687.78113,42576.53003,2354.153552,2623.455315,2651.043801,1.318243558,0.813643011,1.264477565,5.085971508,3.831875773,4.728771764,5.00193234,5.295268367,5.19202912
Esferocito,45674,0.314398413,0.994967868,0.786601223,755.674,247.521345,234.9698158,1.005101571,0.050708876,1.003167779,1.000963378,0.018938793,0.062179979,41479.99685,46825.89517,43825.651,1970.610039,2216.191711,1998.992867,0.815476057,0.123166305,0.594909593,3.69953712,3.410186338,3.185746291,4.875827926,5.125698282,4.95228046
Esferocito,30612,0.317306046,0.993831569,0.761719916,618.828,202.8250468,192.3436954,1.004527098,0.05167681,1.002167776,1.001176417,0.023794749,0.040323786,40363.76689,43607.96812,43589.6438,2244.865723,2249.61966,2496.290774,0.47034618,0.172736183,0.53372097,3.031027034,3.040146091,2.919442681,5.134085104,5.1692072,5.263827256
Esferocito,30851,0.383083319,0.990369491,0.783378193,627.188,206.4302313,190.6824518,0.985561271,0.076286207,0.985611558,0.999974489,0.035950393,0.044542992,39787.43613,45927.27419,42443.18875,2322.683836,2348.899527,2786.432076,1.006949856,0.508161053,0.987891476,3.892967431,3.104643655,3.557692606,5.066595269,5.194976369,5.295433106
Esferocito,41168,0.410079385,0.992645818,0.77969697,720.8,239.8039473,218.7131501,0.995726526,0.087950167,0.994743684,1.000493896,0.035898336,0.044436613,38895.6918,41423.53906,42072.96308,2934.085,3272.668083,2910.959272,0.303862201,-0.519751311,0.6394298,3.069281371,4.409108938,2.739386737,5.493979057,5.668949365,5.428270916
Esferocito,24490,0.227644928,0.98761947,0.748106061,559.648,179.1863458,174.4816667,0.982581848,0.02625579,0.98642758,0.998048774,0.027834899,0.029233855,37674.15337,40886.8998,41273.67905,3650.580913,3771.93102,3835.712794,0.404813987,0.265771606,0.462539277,2.398876062,2.595839004,2.410381176,5.781931899,5.884697976,5.845221283
Esferocito,30527,0.286442232,0.985664008,0.770883838,624.856,201.5893487,193.142254,0.982503491,0.041902485,0.989852832,0.996280743,0.025699242,0.066225149,39708.46844,44842.51345,42183.76807,2733.472638,2706.786465,2864.219358,0.309621686,0.102987434,0.265844742,2.310381627,2.455871944,2.385520284,5.391238868,5.423352323,5.480099201
Esferocito,34786,0.427160422,0.991167085,0.786337538,665,221.4320391,200.2135029,0.988487237,0.095824146,0.98964173,0.999416541,0.039201859,0.034112384,41076.58667,41233.53763,44783.76358,1748.309968,1517.830094,1852.601152,0.853700457,0.021432225,0.510339957,3.666767094,3.353818256,3.020688855,4.699407642,4.605788181,4.843831503
Esferocito,26994,0.449037061,0.992791467,0.782094741,582.794,196.2321093,175.3359667,0.998727397,0.106486867,0.996236934,1.001249155,0.04444569,0.033519139,40449.74261,43967.57324,43759.55723,3053.956609,3263.774933,3184.243486,0.322452331,0.209279721,0.375794198,2.364419991,2.651320684,2.454604868,5.554590436,5.690387504,5.616820701
Esferocito,36257,0.3402771,0.988683464,0.756110277,681.21,221.7891799,208.5539566,0.981837694,0.059674793,0.989224048,0.996259597,0.031039282,0.047024673,36866.25854,40543.1686,40758.93626,3284.210229,3751.537829,3404.25181,0.138562311,-1.116096068,0.623358755,3.604221993,9.351286856,2.635683209,5.630612964,5.773208082,5.644385919
Esferocito,30331,0.245101805,0.994785175,0.777638191,615.37,199.6636709,193.5733992,1.006523578,0.030502653,1.004146306,1.001183028,0.017663101,0.039009358,37997.52227,44394.98019,41729.6258,2536.793457,2312.727637,2889.036314,0.834131872,0.383054958,0.673451121,3.489608583,3.35646203,2.892264146,5.235924947,5.196353257,5.426506951
Esferocito,31527,0.289209825,0.991539816,0.788667917,629.18,204.8406172,196.0869029,1.00078939,0.04273427,1.001183982,0.999802918,0.020483546,0.060795829,38738.96127,44409.68922,41707.41371,3673.464673,4162.218586,3019.398283,-1.222383959,-2.655936611,0.310555084,8.136640162,17.3631755,2.425026621,5.700190017,5.723492664,5.550179178
Esferocito,40671,0.34823008,0.995350089,0.800704808,712.784,235.0650935,220.3521566,1.00595564,0.062590905,1.003903924,1.001021347,0.025019404,0.044813717,37997.89059,42700.4173,41685.53711,3341.674466,3221.181356,3481.418823,0.730184362,0.288579481,0.651575917,2.89006303,3.072967737,2.742137092,5.59844383,5.672880643,5.68308572
Esferocito,39161,0.476528756,0.987393157,0.773932806,709.585,238.3134456,209.5153831,0.977360504,0.120841115,0.980649676,0.998321554,0.049299332,0.036340183,39024.82817,44410.8655,42149.15901,2951.908275,3682.366849,2710.495646,-0.720844023,-3.02277323,0.634646403,7.45355954,21.26472453,2.978680941,5.398436458,5.470582559,5.362574
Esferocito,24476,0.549337778,0.988090913,0.764755507,561.705,193.3655072,161.5762924,0.974840871,0.164399614,0.984206648,0.995230593,0.067428235,0.044537481,40439.31427,43738.65141,43980.93414,2343.11675,2362.382442,2656.772585,0.735319178,0.579136723,0.6293423,3.405403687,3.912896523,2.919310106,5.147358266,5.202950127,5.326650965
Esferocito,32937,0.443242533,0.995015407,0.778799773,642.786,216.3444119,193.9315046,1.001754001,0.103598273,0.999488737,1.00113257,0.041630639,0.035447038,38311.61794,44345.12919,41618.02957,2958.856718,3067.497599,3290.467132,0.967642526,0.668414855,0.942556672,3.7555366,3.236969071,3.60100668,5.414891529,5.546005523,5.566702009
Esferocito,37704,0.346149851,0.995301198,0.786942728,685.832,226.2250301,212.2396262,1.007306882,0.061820763,1.005171801,1.001061484,0.024189505,0.031118917,34454.71844,40084.878,36809.61171,2422.426774,2788.548267,2764.013643,1.827805726,1.381252714,1.509928181,7.325392652,6.161260602,5.669146319,4.933214614,5.292774885,5.187205075
Esferocito,33098,0.310936069,0.99405334,0.783755624,643.96,210.6272059,200.1865899,1.002983601,0.049569171,1.000719685,1.001130505,0.021278088,0.04268203,38221.71249,43597.33446,41483.23016,2281.109661,2797.244467,2423.325021,1.426729583,0.881105273,1.308531923,5.601928859,3.969488172,5.425455335,4.952621754,5.382696244,5.087413685
Esferocito,33262,0.244751344,0.993696412,0.787751042,645.432,209.0477564,202.689753,1.003361046,0.03041412,1.001665621,1.000845945,0.015733532,0.058938564,39942.46263,47661.75648,44195.702,2333.197171,2043.139549,2288.716334,0.582223994,0.180937839,0.349205135,2.936049976,2.901525049,2.760260663,5.160025815,5.030041392,5.172485861
Esferocito,36275,0.407733751,0.982583022,0.757354323,687.62,225.2343357,205.6616667,0.964096009,0.086899136,0.97029488,0.996800558,0.042223357,0.040076373,37658.92587,41126.78638,41125.96686,2740.594281,3179.611491,3011.000765,0.649197032,-0.133651523,0.726523789,2.963077501,4.962352121,2.982831909,5.364781311,5.617564371,5.474875321
Esferocito,25962,0.455771712,0.994865113,0.783876812,569.156,192.7359984,171.5536773,1.007129629,0.109903294,1.004558151,1.001279087,0.040945825,0.091977948,37204.79162,43183.3036,42056.06718,2499.566609,2670.342585,2559.313521,1.522338782,1.17517815,1.026762025,5.721254974,5.041157689,4.006465248,5.03238023,5.255780088,5.192753491
Esferocito,23873,0.272489162,0.978161108,0.766388443,556.511,178.117403,171.377236,0.968655516,0.037841148,0.977265737,0.995584993,0.036494041,0.030976585,39766.2169,42467.06421,43269.41398,2599.045496,2482.004354,2808.95395,0.597276832,0.193360439,0.459229258,2.834928726,2.788918466,2.494459498,5.296624384,5.308649557,5.41392466
Esferocito,29110,0.1602584,0.994567631,0.781518471,602.874,193.8609881,191.3553535,1.006465657,0.012924904,1.004039339,1.001207549,0.015297211,0.042922204,34706.2035,43143.41024,39972.66974,4046.229826,2923.05447,4078.020066,0.999758375,0.860181774,0.535373432,3.188841316,3.905133972,2.271105646,5.738374708,5.441197562,5.859981759
Esferocito,45230,0.393324948,0.994678044,0.789767767,753.466,250.4011813,230.218727,1.001173008,0.080600476,0.999241139,1.000966202,0.03459129,0.045097295,39224.6753,43583.37917,42367.62503,3520.000925,3750.748097,3390.507665,0.01538993,-1.409133023,0.40071382,3.278174534,10.27525914,2.368457274,5.784090045,5.759964701,5.686079313
Esferocito,35242,0.226637553,0.99486224,0.784148811,663.006,214.6836404,209.0973934,1.00747782,0.026020832,1.005268978,1.001098029,0.013661127,0.035950295,36927.48561,42512.44492,41910.90494,3095.313399,2980.808873,3072.268368,1.69661519,0.900549371,1.200415439,5.893184595,4.147644313,3.979206404,5.221267471,5.479569048,5.334908057
Esferocito,36978,0.332145989,0.994620474,0.785429057,680.548,223.4543058,210.7683558,1.003311426,0.05677201,1.001168328,1.001069726,0.022311931,0.047467991,34206.66429,36924.24728,39892.73882,4531.425026,4834.63876,4230.449434,0.624769436,0.15031864,0.731410583,3.02567209,3.796958845,2.798209034,6.071743432,6.215407594,5.924462262
Esferocito,25496,0.338490825,0.993802378,0.795954046,565.84,185.8357978,174.8658534,1.000678628,0.059030308,1.00003521,1.000321646,0.027067286,0.049755671,38779.05805,42015.51553,42698.52338,2977.341317,2929.485848,3157.470166,0.562038816,0.310631118,0.529222077,2.751095668,2.904439526,2.51382142,5.490650841,5.535069076,5.557806053
Esferocito,25633,0.484937852,0.992603779,0.77812519,568.304,193.2518131,169.0081054,0.997350652,0.125451385,0.995436994,1.000960753,0.047980937,0.104262817,38437.64959,42666.69372,41601.068,3296.015134,3238.06852,3538.758744,0.402637841,0.141580521,0.43781782,2.486094721,2.710933635,2.406552066,5.654138591,5.680618,5.739523079
Esferocito,24446,0.590721854,0.993659052,0.777841415,557.314,196.5758148,158.6121624,0.989048903,0.193124736,0.986470037,1.001306265,0.080508809,0.046304921,38318.62423,43156.75301,42895.42142,2650.629528,2712.264258,2845.587025,0.66174686,0.322870524,0.553944829,3.29266862,3.208395279,2.856053007,5.333891347,5.424361784,5.445964042
Esferocito,42856,0.212808414,0.992014074,0.772820716,735.792,236.4437645,231.0277708,0.994744105,0.022906054,0.995729046,0.999505295,0.018667857,0.039617135,38001.12488,41476.97779,41354.6414,2299.467089,2593.23743,2748.040908,0.651260675,0.167105731,0.729260082,2.793040151,2.571170758,2.959340605,5.091676854,5.359588997,5.336671969
Esferocito,25164,0.370198757,0.993524953,0.747993579,566.812,186.250944,173.0182934,0.9842637,0.071047428,0.9842637,1,0.046259992,0.02998069,34727.73931,43469.77078,39139.01319,3117.768229,2489.330139,3258.418082,1.135781574,0.781017251,0.773941859,3.845399049,3.762504041,3.015005689,5.394797298,5.229788799,5.567545604
Esferocito,35676,0.658858379,0.994619309,0.757999405,682.524,246.5784445,185.4928262,0.962387923,0.247733002,0.960338181,1.001066629,0.108981264,0.088245738,35096.37448,40599.00886,37760.3996,2911.996838,2663.68218,3061.255858,1.234567475,0.846950274,0.889084795,4.311819985,4.228133031,3.305064881,5.292638423,5.338247157,5.455985784
Esferocito,37818,0.390665454,0.984151768,0.769237028,703.34,230.0554334,211.7735557,0.960677872,0.079467272,0.964849145,0.997836039,0.061963554,0.030747415,39565.08329,42934.42615,43025.29124,2455.999723,2733.183072,2615.160682,0.523504319,-0.481460918,0.663766438,2.931647633,5.484694522,2.802667965,5.207011378,5.389540116,5.272165657
Esferocito,19845,0.267735683,0.993044436,0.775225595,498.744,162.0343341,156.1188494,1.002548979,0.036507601,0.9996286,1.001459667,0.021443423,0.038532074,42162.48808,46337.99143,45012.03205,2228.044677,2589.163726,2245.773935,-0.025227656,0.078903316,0.182685859,2.499284632,2.778714642,2.882284628,5.143507622,5.371303674,5.162241316
Esferocito,30957,0.476935334,0.994506554,0.77357689,625.064,211.8665194,186.2176167,0.99567994,0.121061614,0.993364687,1.001164681,0.049561081,0.05691932,38498.63126,42359.16969,41894.92263,3343.374302,3163.864783,3456.585399,0.438876306,0.13961619,0.422727396,2.454544307,2.548585156,2.353290169,5.658731596,5.648206064,5.702275564
Esferocito,26956,0.612199493,0.994026108,0.745052515,587.194,208.6578826,164.9864858,0.98243108,0.209296655,0.979999577,1.001239795,0.087436176,0.096961275,36700.86482,45546.17243,41587.16427,4030.726103,2912.074034,4204.807202,0.588485465,0.413813092,0.345965771,2.537395397,2.886512138,2.097011601,5.876686836,5.510354316,5.947876314
Esferocito,34045,0.375103848,0.991207383,0.779400655,656.572,216.5187145,200.7091232,0.992426807,0.073017205,0.994631257,0.998891211,0.036562745,0.107895383,39572.05628,45360.67158,42462.96983,2949.188698,2708.735695,3192.113243,0.893009857,0.68106432,0.764789912,3.247907428,3.346507873,2.966212542,5.389406759,5.370360405,5.534837563
Esferocito,29736,0.516100798,0.987710091,0.713709677,624.33,211.1191295,180.8294152,0.95865867,0.143472145,0.958732378,0.999961559,0.072345424,0.028971093,39212.88405,43279.88162,42487.33226,3085.05986,3353.919244,3199.715768,0.411047572,0.184322387,0.517187277,2.64904295,2.614002444,2.75964452,5.567630921,5.732081001,5.616390682
Esferocito,33409,0.309425523,0.995233698,0.780146647,646.682,211.6500915,201.263084,1.003903099,0.04907632,1.001646629,1.001125747,0.026253123,0.033797265,38034.04927,44461.40669,41105.37592,2547.010859,2436.599045,3130.668201,1.650812841,1.045605985,1.224710583,6.215320368,4.872232327,4.135213914,5.021690698,5.16386022,5.377912855
Esferocito,28980,0.427335327,0.994679938,0.786666305,602.088,202.0737048,182.6934628,1.004588731,0.095906798,1.002163782,1.001209126,0.037036998,0.028985751,38458.5971,43908.22526,40300.42678,2079.744643,2354.550239,2391.420757,1.187053159,0.697137721,1.27267725,5.078025653,3.815540329,5.456790556,4.896228942,5.175180989,5.091968012
Esferocito,26252,0.176845136,0.994205643,0.788253663,572.976,184.3946543,181.4883529,1.004845743,0.01576131,1.002297169,1.001270559,0.018622989,0.065976188,38790.86393,42379.71659,42584.91544,2810.038062,2575.269657,3043.084688,0.909233375,0.510944955,0.598664541,3.467492348,3.61616695,2.64326463,5.336133047,5.337854789,5.494104617
Esferocito,48787,0.258971307,0.987591093,0.777506853,791.996,253.8068965,245.148278,0.977390247,0.034114985,0.984777129,0.996242405,0.024426525,0.039656565,36624.75397,39775.35294,40259.63802,3190.999828,3584.229869,3224.83636,0.445213074,-0.054300231,0.878463954,4.545843131,4.281055753,3.313840631,5.456086726,5.742593387,5.528264786
Esferocito,30245,0.453443123,0.994476046,0.793207448,615.436,207.9096022,185.3067545,1.003454441,0.108714785,1.001084672,1.001182901,0.04341995,0.062210598,38397.75222,41933.88289,42515.99881,3104.669561,3001.243296,3320.382974,0.851979391,0.572074005,0.67789907,3.3442843,3.608843485,2.736824052,5.494832382,5.544484199,5.598748273
Esferocito,39456,0.207541245,0.995157385,0.782857143,702.58,226.6649356,221.7295941,1.004457009,0.021773732,1.002378641,1.001036181,0.012961636,0.036005358,39268.9193,44694.52068,42391.57664,2072.795725,1901.926954,2547.043149,1.606441711,0.703633604,1.113936648,6.405607849,4.609129461,4.070112764,4.774119125,4.875585091,5.149247939
Esferocito,37467,0.386740213,0.991715193,0.788978268,687.99,227.6794728,209.9634382,0.994705531,0.077811295,0.99312858,1.000793616,0.037615424,0.083598919,40475.04118,45940.75042,43213.9519,2063.900479,2220.770066,2385.193887,0.914489883,0.306479449,0.784528905,4.105334505,3.53547475,3.502286616,4.949627051,5.133962643,5.168664682
Esferocito,29735,0.453741695,0.994747759,0.784047462,610.374,206.1677665,183.7229524,1.002964948,0.108866747,1.000576726,1.001192711,0.043159822,0.053324598,38408.67718,44568.94031,41858.93149,2496.756547,2225.589525,3003.080673,1.53405141,0.795228836,1.090371724,5.762353436,4.714466179,3.70101213,5.015917816,5.078877033,5.344193935
Esferocito,32777,0.213549502,0.995474701,0.787605729,638.254,206.713847,201.9454225,1.011095028,0.023067756,1.008792434,1.001140612,0.011524246,0.046725011,38434.26403,44469.42039,41870.00153,2644.333024,2593.512217,3053.594183,1.528659769,0.666217706,1.227788809,5.57292078,3.345478674,4.241165285,5.101085953,5.311344863,5.356725978
Esferocito,37532,0.201875325,0.995147819,0.789814815,684.12,220.9410177,216.3921135,1.00773652,0.020588772,1.005595192,1.001064141,0.013216653,0.041665131,39113.63274,45090.05862,40752.96472,1846.123577,2222.92029,1840.27669,1.023590058,0.718535859,0.847440642,4.806872271,3.776817298,4.828427068,4.773308166,5.086536467,4.813711436
